g_key,i_key,ra,dec,g_mag,i_mag,color,i_magerr,color_err,match_distance
20251017142-022,20251017142-734,260.3071989831851,57.95448049212551,16.47255,15.986124000000002,0.48642599999999625,0.014677484,0.018973317489349675,0.0006953428710642435
20251017142-022,20251017142-734,260.29224169989936,57.93557909263005,18.386167,17.525109,0.8610579999999999,0.05078427,0.07233066221923383,0.0009589381897054812
20251017142-022,20251017142-734,260.1322106700566,58.04393118012321,17.024546,16.26578,0.7587660000000014,0.021313658,0.027788728651968013,5.04948302812334e-05
20251017142-022,20251017142-734,260.09234805793346,57.97379224464649,11.711210000000001,10.780357000000002,0.930852999999999,0.015055275,0.01886031085761757,0.0004017488206049493
20251017142-022,20251017142-734,260.1668342452519,58.07760556299614,17.052076,16.1718275,0.8802485000000004,0.01738834,0.023512633385536465,0.0002550156463266006
20251017142-022,20251017142-734,260.1202100663445,58.017308109261975,17.316171,16.580203,0.7359679999999997,0.022584006,0.029173228147100758,0.00014750894622951694
20251017142-022,20251017142-734,260.2145806367765,58.12794132722878,16.806705,16.227039500000004,0.5796654999999973,0.01559467,0.01942464569511156,0.0006397744350251105
20251017142-022,20251017142-734,260.0985555129675,57.98550071022208,19.2432307,18.4586536,0.7845770999999999,0.08840074,0.11591461135337783,0.0006273534145250757
20251017142-022,20251017142-734,260.1711206898293,58.070410811732245,17.752062000000002,15.946304000000001,1.8057580000000009,0.017185302,0.031914911867739884,0.00020434479572424525
20251017142-022,20251017142-734,260.15705955686235,58.036640150608235,11.320399,10.206391500000002,1.1140074999999978,0.007373804,0.00978083497736805,5.570714472497677e-05
20251017142-022,20251017142-734,260.12350037825337,58.00004464524064,16.964295,16.280275000000003,0.6840199999999967,0.019191826,0.02534794117550457,0.00026478702658154485
20251017142-022,20251017142-734,260.1119741656054,57.98083268510588,17.057568,16.435840000000002,0.6217279999999974,0.024576638,0.03146109412104805,0.00035758714326616475
20251017142-022,20251017142-734,260.125558298349,58.00260402860679,18.293363499999998,17.872425,0.42093849999999833,0.059617747,0.0706507124250713,0.00025585017599643445
20251017142-022,20251017142-734,260.1079608504481,57.9739172842434,15.483832,14.908727,0.5751049999999989,0.012661932,0.016253285005278912,0.00047138233825919453
20251017142-022,20251017142-734,260.1208527377295,57.98568278330654,15.586836,15.140551000000002,0.4462849999999978,0.010534683,0.012902673579250084,0.0003596306023141204
20251017142-022,20251017142-734,260.16411640071044,58.03979141432879,18.898228,18.079719700000002,0.8185082999999977,0.06742637,0.0884259586036811,6.089631628660903e-05
20251017142-022,20251017142-734,260.16363717818285,58.02958269378509,17.776166,16.984614,0.7915519999999994,0.027263494,0.03547606510802748,4.0451671986495125e-05
20251017142-022,20251017142-734,260.16618110178354,58.03343103644313,19.157607,18.307001300000003,0.8506056999999956,0.06572911,0.08517315764511087,0.00018211260814729363
20251017142-022,20251017142-734,260.1945234306495,58.05957600618761,14.038422,13.623358000000001,0.4150639999999992,0.004311937,0.005480753002421565,0.00015701358697960238
20251017142-022,20251017142-734,260.144918072521,57.99906716663267,18.157345,16.910767,1.2465779999999995,0.02509862,0.037221564850050244,0.00030625690147583666
20251017142-022,20251017142-734,260.2044526505042,58.06997849231142,15.749953,15.457592000000002,0.2923609999999979,0.013379002,0.015773057184557626,0.00022943286069264897
20251017142-022,20251017142-734,260.18459373186647,58.045419476068744,16.593780000000002,15.759144000000001,0.8346360000000015,0.012309698,0.016513325968768013,5.641801155463404e-05
20251017142-022,20251017142-734,260.1299598995211,57.968162356467225,18.425739,17.448984000000003,0.9767549999999972,0.0467096,0.06525222238282942,0.00048232849078334286
20251017142-022,20251017142-734,260.1923236295801,58.04167121444534,17.654493000000002,16.67035,0.9841430000000031,0.020082302,0.02798692461698534,1.0698344005030348e-05
20251017142-022,20251017142-734,260.142156331735,57.97285903612466,18.7429995,17.785608500000002,0.9573909999999977,0.052034732,0.07056094879724842,0.0005283144948313691
20251017142-022,20251017142-734,260.13824400123406,57.96653095729076,18.296637,17.5631573,0.7334797000000002,0.04164649,0.05428126881659083,0.000506555065941
20251017142-022,20251017142-734,260.1559018448843,57.98677505461655,17.552480000000003,16.126722,1.4257580000000019,0.01555395,0.024470184963381457,0.00038012011305073675
20251017142-022,20251017142-734,260.19138673828036,58.03039775946643,18.8476524,18.1766545,0.6709978999999997,0.067440756,0.08456618318231916,9.357490488231439e-05
20251017142-022,20251017142-734,260.2261540627351,58.07185454928731,18.204148,17.932089500000004,0.27205849999999643,0.053329173,0.06198273385446894,0.00025385410633419565
20251017142-022,20251017142-734,260.1618553041802,57.99283525756185,18.817704,17.5055324,1.3121715999999992,0.035288822,0.053864330288197995,0.0003706738586072789
20251017142-022,20251017142-734,260.1742685719263,58.00683164744353,17.416632,15.945047000000002,1.4715849999999975,0.019521551,0.031426304901730366,0.00023769932308326987
20251017142-022,20251017142-734,260.14408533586993,57.97011493561769,18.9846973,18.1835415,0.8011558000000001,0.063868694,0.08316233086467795,0.000720769273892528
20251017142-022,20251017142-734,260.15799451087037,57.98435703226374,18.8613805,17.873563500000003,0.9878169999999962,0.04652072,0.06448838609357502,0.00036650852300631754
20251017142-022,20251017142-734,260.188989431763,58.01678064105915,18.649879,17.217984,1.4318949999999973,0.028504562,0.04620580926283556,0.0002239545398647937
20251017142-022,20251017142-734,260.18226399416204,58.005685405847764,18.6841344,18.448509400000003,0.23562499999999886,0.075758204,0.08739634707109016,0.00017725445288717316
20251017142-022,20251017142-734,260.1711103248697,57.97375724774238,19.0677685,18.1313636,0.9364048999999994,0.059147004,0.08088792350351452,0.0004610970770203877
20251017142-022,20251017142-734,260.16772361569156,57.96604578071759,17.288756,16.685801,0.6029549999999979,0.026426937,0.03320820566676221,0.0006036225406000453
20251017142-022,20251017142-734,260.1633957813665,57.95737507887885,18.6961235,17.853066000000002,0.8430574999999969,0.054087795,0.07974097885793874,0.0008321218945398207
20251017142-022,20251017142-734,260.2588407364626,58.07451617784665,16.828204,15.984779000000001,0.8434249999999981,0.013728056,0.018380871435161747,0.00022594681860344193
20251017142-022,20251017142-734,260.1990809680213,57.998712455899266,17.828623999999998,16.505851,1.322772999999998,0.022722641,0.03460620744589711,0.00029939359894777886
20251017142-022,20251017142-734,260.1676785355811,57.95912168138487,17.047795,15.493948000000001,1.5538469999999993,0.016066898,0.02681582246275135,0.0006099292680693251
20251017142-022,20251017142-734,260.2741041632695,58.08180521252075,19.6012973,18.758830000000003,0.8424672999999956,0.09259293,0.12163453796470557,0.00018159040697155398
20251017142-022,20251017142-734,260.2355526798259,58.02683862057418,14.198938,13.326415,0.8725229999999993,0.0034734744,0.004666708300505756,0.00010807645331058873
20251017142-022,20251017142-734,260.2169139131872,57.99655958486754,17.978757,16.693058,1.285699000000001,0.019889936,0.030716783646633838,0.00034815811230652063
20251017142-022,20251017142-734,260.2716222507995,58.05594301874321,19.375455000000002,18.536867,0.8385880000000014,0.0652371,0.08595865011329576,0.00017587330114229025
20251017142-022,20251017142-734,260.2700781207195,58.0533505041168,18.8968944,16.3334,2.5634943999999997,0.016192643,0.045245919241750955,4.247102653184684e-05
20251017142-022,20251017142-734,260.31578365292313,58.104947666476285,16.489229,15.032272500000001,1.4569565000000004,0.0079857,0.01221626916499178,0.00042977269481818815
20251017142-022,20251017142-734,260.25350843878374,58.0246265691312,18.774722,17.715285,1.059436999999999,0.040828682,0.05934389152172429,0.0001567837813859526
20251017142-022,20251017142-734,260.21870565548625,57.980539923259926,16.684530000000002,16.130855000000004,0.5536749999999984,0.015012681,0.01877088720037934,0.00043556272862740414
20251017142-022,20251017142-734,260.26910962271813,58.04205395247195,19.2980165,17.179724,2.118292499999999,0.022910463,0.05510757274297671,6.666832775951956e-05
20251017142-022,20251017142-734,260.214541051839,57.97167675888868,19.2768535,18.400494000000002,0.8763594999999995,0.09434816,0.1250910815954168,0.000578742830974792
20251017142-022,20251017142-734,260.31897974715423,58.097993701805834,17.994590000000002,16.990560000000002,1.0040300000000002,0.032513063,0.04464627911562858,0.00041510265029792384
20251017142-022,20251017142-734,260.2269725097339,57.98389888303769,18.261488,17.925342,0.3361459999999994,0.048626173,0.05720965280419746,0.0004878458297671371
20251017142-022,20251017142-734,260.2645079426318,58.02478944849477,14.334704,14.002638000000001,0.3320659999999993,0.0052643693,0.006398117166794696,0.0001201828600963939
20251017142-022,20251017142-734,260.27004594864775,58.033555209750645,18.6765956,17.493397,1.1831985999999972,0.045715045,0.06770440103110673,8.346817424096452e-05
20251017142-022,20251017142-734,260.22121480693806,57.96902799241495,17.604603,17.0988495,0.5057535000000009,0.035254177,0.04350198389871728,0.0005550227346995825
20251017142-022,20251017142-734,260.22378393218503,57.970125980063756,18.388383,17.316389,1.0719940000000001,0.040388897,0.05677700845713393,0.0005446126186040166
20251017142-022,20251017142-734,260.29185591509474,58.042203716668595,16.312091000000002,15.424384000000002,0.8877070000000007,0.0091239605,0.012381500168394791,6.133970447045428e-05
20251017142-022,20251017142-734,260.31494955899905,58.070902087975874,17.912959999999998,16.817461,1.0954989999999967,0.0247551,0.03529667148517504,0.00022449896657875462
20251017142-022,20251017142-734,260.25621649079187,57.99187490233924,19.4145493,16.749883000000004,2.664666299999997,0.02114203,0.06535942563041368,0.000314928597145136
20251017142-022,20251017142-734,260.30014723595457,58.042859608965856,15.91291,15.278682000000002,0.6342279999999985,0.0108522875,0.013854779459739525,4.524813422181915e-05
20251017142-022,20251017142-734,260.34305986700576,58.09541491223348,19.108417,18.290944800000002,0.8174721999999974,0.05088772,0.06480514673795723,0.0002754297062471397
20251017142-022,20251017142-734,260.35201539111154,58.10518078168669,16.825296,15.605550000000001,1.2197460000000007,0.011760441,0.016464468443701485,0.0004237480962137269
20251017142-022,20251017142-734,260.2552183001235,57.962014796265095,19.285596,18.1583654,1.1272306000000007,0.078089215,0.10864748510972688,0.0006930496118510582
20251017142-022,20251017142-734,260.3482117976491,58.07242973721051,15.405263,14.919089000000001,0.48617399999999833,0.008294483,0.010377255963697965,0.00021064288835168597
20251017142-022,20251017142-734,260.3287866285018,58.05042418205575,18.84062,17.493610600000004,1.3470093999999975,0.028717803,0.0458685588144342,8.07872025269602e-05
20251017142-022,20251017142-734,260.3616186044036,58.08357406866783,18.809011,17.899203,0.9098080000000017,0.039274145,0.05242114768269101,0.00025965553960459426
20251017142-022,20251017142-734,260.3205380843461,58.02037180701526,11.71847,11.354937000000001,0.36353299999999855,0.004173184,0.006579857847815939,0.00014840241116479162
20251017142-022,20251017142-734,260.3033503074999,58.00278368739458,16.674459,16.155571000000002,0.5188879999999969,0.017785883,0.02196774939585141,0.0003248059211614532
20251017142-022,20251017142-734,260.2646828542157,57.95228232788648,17.78429,16.492603000000003,1.291686999999996,0.023385365,0.035965851197736806,0.0006937048714576551
20251017142-022,20251017142-734,260.3537042943839,58.060370072396225,17.761425000000003,17.177149,0.5842760000000027,0.023992144,0.030498714321545703,0.0001380698746072235
20251017142-022,20251017142-734,260.3427422458245,58.037565432481784,19.6744913,18.571366,1.1031252999999985,0.07430299,0.09649176713768459,5.3836735534199985e-05
20251017142-022,20251017142-734,260.3332085292368,58.0219776274013,16.377389,15.705177,0.672212,0.0101506645,0.01311074744093243,0.00019655422709599597
20251017142-022,20251017142-734,260.3087794456343,57.99166994254482,15.820818000000001,15.144852000000002,0.675965999999999,0.008355579,0.010752195319984375,0.00040647979149792065
20251017142-022,20251017142-734,260.2632528906946,57.93315458477223,18.623754,17.5540707,1.0696833000000012,0.046155293,0.06464124711380691,0.0008369749565324438
20251017142-022,20251017142-734,260.35316547147306,58.04024101251767,17.070498999999998,16.338265,0.7322339999999983,0.0131504405,0.017488133629939024,8.80987294774269e-05
20251017142-022,20251017142-734,260.3956028307091,58.08884836182095,19.6108135,18.4488294,1.161984099999998,0.07045657,0.0945551384081505,0.0003135101035803877
20251017142-022,20251017142-734,260.3757643353716,58.05447197690792,19.3185395,17.812203600000004,1.5063358999999963,0.039990775,0.06567147554811772,3.0500891881291645e-05
20251017142-022,20251017142-734,260.36585239378206,58.038666514079736,17.84409,16.681919,1.1621710000000007,0.019117787,0.02847971827041962,0.00011103808514380375
20251017142-022,20251017142-734,260.17347525690593,58.099177715615795,18.670078,17.071466,1.5986119999999993,0.028999666,0.050978584281125935,0.0003895265712187727
20251017142-022,20251017142-734,260.08311988531887,57.98809651633523,19.0665306,18.408116500000002,0.6584140999999981,0.08613785,0.110392881455806,0.0003516252137249055
20251017143-456,20251017144-208,259.99327814681754,57.912139360324446,16.505333999999998,15.601737000000002,0.903596999999996,0.0133051565,0.01881176082150717,5.180382244306113e-05
20251017143-456,20251017144-208,259.99019230897096,57.90974581073061,18.9948463,17.8885755,1.1062707999999972,0.05684914,0.08130291075545285,8.117573650845692e-05
20251017143-456,20251017144-208,259.9823688385211,57.89683622509936,18.769567,17.684875400000003,1.0846915999999958,0.043170415,0.05994021845649484,5.217958133488723e-05
20251017143-456,20251017144-208,260.04362747586845,57.972381147308646,18.8438883,17.930406,0.9134822999999983,0.06342077,0.08974518199411319,0.0001274394241412932
20251017143-456,20251017144-208,260.0344354699564,57.95941209798712,18.5189934,16.797344000000002,1.7216493999999969,0.029394804,0.057004222410718314,8.691334238532514e-05
20251017143-456,20251017144-208,260.02409903772286,57.939816595731735,17.509028999999998,16.3602385,1.148790499999997,0.01882548,0.02734850953233832,7.015552636411346e-05
20251017143-456,20251017144-208,259.9554003412084,57.85019502386167,18.899619,17.7216224,1.1779966000000002,0.04572078,0.06240335698093493,0.00015715680123658073
20251017143-456,20251017144-208,260.006619269969,57.91167291223671,16.850102,15.272902000000002,1.5771999999999977,0.012121609,0.018188424203796134,4.5324291484404445e-05
20251017143-456,20251017144-208,259.94204601637205,57.83057241066095,18.6228223,16.187672,2.4351503,0.018300006,0.03912861108903976,0.00011460261630937461
20251017143-456,20251017144-208,259.9875518242291,57.88271568206996,19.151854,18.2642893,0.8875646999999987,0.06337673,0.08184994285683746,0.00011800439778203347
20251017143-456,20251017144-208,259.9709459108348,57.86052600542511,18.580891,17.35255,1.2283410000000003,0.033618636,0.04652064429116863,6.899890375563536e-05
20251017143-456,20251017144-208,259.9857556546711,57.8785600038943,19.0641823,17.946028000000002,1.118154299999997,0.04809744,0.0666685136570916,8.891088933610831e-05
20251017143-456,20251017144-208,260.0028425176164,57.89624988283239,18.025933,16.702506,1.3234269999999988,0.022206938,0.032993482352407115,7.152123641325812e-05
20251017143-456,20251017144-208,260.0713178762479,57.98125420348444,18.535321,18.342282,0.19303899999999885,0.06134502,0.0738242732681103,2.1615557091225888e-05
20251017143-456,20251017144-208,260.03009809897173,57.92870201765987,17.394257,16.297466,1.0967909999999996,0.016046103,0.02320527981670486,6.0370462415313004e-05
20251017143-456,20251017144-208,259.96562544395636,57.8435158976464,15.526283999999999,13.281505000000001,2.2447789999999976,0.007443107,0.043791585313408654,0.00010053601299701147
20251017143-456,20251017144-208,259.9870691575301,57.87303666531625,19.0435595,18.019068700000002,1.0244907999999988,0.063851416,0.08489949648371468,0.00012283471838112753
20251017143-456,20251017144-208,260.04592632180413,57.94598970883962,19.653115999999997,18.813089,0.8400269999999956,0.09432376,0.12716201138895886,0.00011703956149339227
20251017143-456,20251017144-208,260.0107192725616,57.90149076823553,19.2717137,18.77823,0.49348369999999875,0.09250847,0.10884247644446261,0.00010101833113272519
20251017143-456,20251017144-208,260.0022162888469,57.88238569998074,19.430847,18.4838185,0.9470284999999983,0.06928921,0.08788564074430476,0.0001122355417737037
20251017143-456,20251017144-208,260.0922888499703,57.97380532572532,11.792347,11.104241000000002,0.6881059999999977,0.013736615,0.02002476627532619,9.141692822472944e-05
20251017143-456,20251017144-208,260.10790029318275,57.97389227575697,15.438417,14.963145,0.4752719999999986,0.013595081,0.019554070954124158,0.00011087271939285669
20251017143-456,20251017144-208,260.02685058245606,57.90758898680711,18.752818599999998,17.140003,1.6128155999999976,0.033085063,0.05759105425366454,6.367834005919143e-05
20251017143-456,20251017144-208,260.0712474391921,57.961801421420894,16.7626395,15.860880000000002,0.9017594999999972,0.01377218,0.02005369627451069,7.253335870814655e-05
20251017143-456,20251017144-208,259.99047633573593,57.85969917223821,19.6903977,18.760516600000003,0.9298810999999958,0.078928575,0.10009714533795021,8.698490879235781e-05
20251017143-456,20251017144-208,260.031016914946,57.90903333165808,19.3641276,18.487132000000003,0.8769955999999972,0.063193984,0.08370771655100193,9.7786214836629e-06
20251017143-456,20251017144-208,260.06166243377095,57.94035580841951,19.51252,18.623363400000002,0.8891565999999962,0.07891454,0.10940973637666668,0.00020440886197366882
20251017143-456,20251017144-208,260.0080760089081,57.85843361428837,19.425697,18.318335,1.1073619999999984,0.065928474,0.08893233828614357,5.8258473488798805e-05
20251017143-456,20251017144-208,260.07089063619037,57.93669578217752,18.6819696,17.69543,0.9865395999999969,0.035600897,0.04976024452896317,6.645985735423216e-05
20251017143-456,20251017144-208,259.9901752914016,57.83488518315619,18.021715,16.317115,1.7045999999999992,0.019956227,0.03218677273447857,8.107289233049117e-05
20251017143-456,20251017144-208,260.0287571630473,57.87696138487341,18.662597599999998,17.507291300000002,1.155306299999996,0.044006795,0.061848827572522545,5.741413619560946e-05
20251017143-456,20251017144-208,260.0988609929019,57.96326144276335,18.325187,17.6266198,0.6985671999999994,0.039057218,0.053807421205524696,6.14879487391837e-05
20251017143-456,20251017144-208,260.0222960684225,57.86232453562921,13.892380999999999,12.793614000000002,1.098766999999997,0.005433823,0.01116518471328164,7.349101449589333e-05
20251017143-456,20251017144-208,259.98205803061705,57.8144953535107,18.212455,17.027452000000004,1.1850029999999947,0.026999786,0.037233146241296616,0.00012415209226669823
20251017143-456,20251017144-208,260.0432286025717,57.886788858521825,19.345678,18.3735384,0.9721395999999984,0.054983195,0.07275776087567484,4.8250721856432986e-05
20251017143-456,20251017144-208,260.07791954915643,57.92473691401585,16.4641,15.755859000000001,0.7082409999999975,0.013503444,0.017886493041319222,3.321858189118536e-05
20251017143-456,20251017144-208,260.10215292057944,57.9522063990421,18.815886,18.0197462,0.7961397999999988,0.04211509,0.05563785719907085,0.00019927076655971822
20251017143-456,20251017144-208,260.04456080991986,57.871143863255924,16.746177,16.095757,0.6504200000000004,0.015344521,0.019755914602304723,6.12216402796879e-05
20251017143-456,20251017144-208,260.10078582556525,57.94044452320438,18.9142065,18.0679407,0.8462657999999976,0.056787044,0.07568952421077527,0.0001055058690850969
20251017143-456,20251017144-208,260.0654619002469,57.895330759390376,18.6238947,17.6466436,0.9772511000000002,0.037304766,0.050111518637323854,2.9312215501732416e-05
20251017143-456,20251017144-208,260.0642235616487,57.89170832638227,19.357332,18.515357,0.8419749999999979,0.06984877,0.08949517929053895,5.467823298470117e-05
20251017143-456,20251017144-208,260.0220051275017,57.83834809929982,18.7748694,17.5187783,1.256091099999999,0.043814592,0.06133666547153394,0.0003544163619976382
20251017143-456,20251017144-208,260.0612120670826,57.88407688801283,18.700350999999998,17.9896907,0.7106602999999971,0.062553085,0.0778887189346578,8.16126616431134e-05
20251017143-456,20251017144-208,260.12992970246137,57.968140574787576,18.117137999999997,17.300710000000002,0.8164279999999948,0.034394674,0.0480297288925086,6.476553140123178e-05
20251017143-456,20251017144-208,260.0408755315468,57.857786058985354,19.7815594,18.0988616,1.6826977999999997,0.049748432,0.08675240234868788,0.00011082054633021777
20251017143-456,20251017144-208,260.1140775715256,57.94781737741444,17.9129,16.877167,1.0357330000000005,0.023403224,0.03343476245435029,0.00010712167705415129
20251017143-456,20251017144-208,260.1083215104383,57.93783693436989,18.5155635,16.276794000000002,2.2387694999999965,0.014663861,0.03256160720290417,8.425339214710366e-05
20251017143-456,20251017144-208,260.0114587189741,57.81593512552655,19.897111,18.6638455,1.2332654999999981,0.07860416,0.10507533916999984,7.290967335320553e-05
20251017143-456,20251017144-208,260.07067014547795,57.88669683675417,18.382464,17.344016500000002,1.0384474999999966,0.03432933,0.047215449353038036,0.0002289057668305012
20251017143-456,20251017144-208,260.06722425203486,57.88220356422542,18.010454,16.820457,1.1899969999999982,0.027172692,0.038882969800864794,4.713019872499502e-05
20251017143-456,20251017144-208,260.0563482572567,57.86643166639452,18.157288,16.880192,1.2770960000000002,0.028368756,0.04097775520102681,5.72213111359148e-05
20251017143-456,20251017144-208,260.1004464740043,57.920898537576036,19.291527199999997,18.4797744,0.8117527999999972,0.06502853,0.0849329150576112,2.8950398758614645e-05
20251017143-456,20251017144-208,260.11351830445255,57.93659356775932,18.545192,17.677418000000003,0.8677739999999972,0.041365717,0.05560837847673059,3.3350828096792375e-05
20251017143-456,20251017144-208,260.13819663266304,57.96647548655602,17.953017,17.318669,0.6343479999999992,0.034749873,0.045219844855670814,8.420178311652359e-05
20251017143-456,20251017144-208,260.1026169125495,57.920714771555026,19.276875,18.452655,0.8242200000000004,0.063674845,0.08402646213820754,0.0001143160989371365
20251017143-456,20251017144-208,260.0180748078096,57.81285120284424,18.5927195,17.754382,0.8383375000000015,0.046125863,0.0568516485765573,8.884764346293843e-05
20251017143-456,20251017144-208,260.0257205171596,57.82332257872941,19.711751999999997,18.584673000000002,1.1270789999999948,0.07271397,0.09472640128418529,0.00014391217843563758
20251017143-456,20251017144-208,260.12158512570613,57.93836121793491,19.335773,17.028766,2.3070069999999987,0.028025921,0.07202009208538851,2.7469809422348138e-05
20251017143-456,20251017144-208,260.10405729063933,57.91401458321654,19.0554166,18.078401,0.9770156000000014,0.038720306,0.05305458028491256,7.146921170451766e-05
20251017143-456,20251017144-208,260.0723884073328,57.87104996914548,14.501913499999999,13.894775000000001,0.6071384999999978,0.004936395,0.007704715565712358,6.965289906068979e-05
20251017143-456,20251017144-208,260.03143904899423,57.81710743541359,15.733317999999999,12.993010000000002,2.740307999999997,0.008413763,0.03457742097454549,0.00011680902484782548
20251017143-456,20251017144-208,260.0511404517579,57.84493734654293,18.305968999999997,17.481166,0.8248029999999957,0.03501445,0.043830555000160566,0.00014649384679358456
20251017143-456,20251017144-208,260.05576191918516,57.84769864522437,18.639087699999997,17.406841,1.2322466999999975,0.033263184,0.04636103666983144,4.388333182009968e-05
20251017143-456,20251017144-208,260.12788251433665,57.93202298344137,12.721589999999999,11.609566000000001,1.1120239999999981,0.007671748,0.011772946126775916,5.965385031840426e-05
20251017143-456,20251017144-208,260.06605540830697,57.85818594796994,18.835929399999998,17.952187000000002,0.8837423999999956,0.044195335,0.055978147762754005,0.0003009373764982418
20251017143-456,20251017144-208,260.03230561864166,57.81230013794859,16.363211999999997,14.960628000000002,1.4025839999999956,0.012928139,0.023472381197733667,0.00010283423862533551
20251017143-456,20251017144-208,260.0274995225731,57.80351055310068,17.873858,16.78622,1.0876379999999983,0.0269421,0.03707256209087627,0.00011827274904000844
20251017143-456,20251017144-208,260.12211092967334,57.92018181657946,17.4295735,17.233768,0.19580549999999874,0.026256233,0.030925207777112475,7.59210147050621e-05
20251017143-456,20251017144-208,260.12975977075723,57.92524502062726,13.936646999999999,13.358023000000001,0.5786239999999978,0.0060401163,0.00961742229566003,2.904452388278556e-05
20251017143-456,20251017144-208,260.0484480310757,57.82678727080332,18.765373699999998,17.462109,1.3032646999999962,0.043938097,0.06161064144030241,0.00011059075185380968
20251017143-456,20251017144-208,260.11335227052257,57.90699519980464,18.92126,17.919041,1.0022190000000002,0.04385854,0.06114435902207788,0.00015069375380853065
20251017143-456,20251017144-208,260.1200713277068,57.910532609679905,18.701501999999998,17.196184000000002,1.5053179999999955,0.022256846,0.0361454907934301,9.122703365675642e-05
20251017143-456,20251017144-208,260.08493440602103,57.86614809765716,18.72019,17.6289606,1.0912293999999996,0.03378562,0.04639954408872382,6.130529149920006e-05
20251017143-456,20251017144-208,260.07756921072615,57.855110796179176,16.7181,16.142444,0.5756559999999986,0.013805427,0.01751677706452788,6.988671821308152e-05
20251017143-456,20251017144-208,260.0752045582409,57.85158606249545,19.395025,16.924034,2.4709910000000015,0.025202867,0.06048658979816952,5.261930126202077e-05
20251017143-456,20251017144-208,260.1068425761175,57.88459214977136,12.212072,11.570863000000001,0.6412089999999981,0.006887829,0.012627824558844727,4.4398340543635565e-05
20251017143-456,20251017144-208,260.11772213390464,57.885004967859516,12.246378,11.725454000000001,0.520923999999999,0.0064420607,0.009799255492323985,4.7612354815479756e-05
20251017143-456,20251017144-208,260.16346800114894,57.95733096650393,18.544117999999997,17.883613500000003,0.6605044999999947,0.044662632,0.058331032491972266,8.508183023768797e-05
20251017143-456,20251017144-208,260.1677211977138,57.95906280857484,16.913547,15.501638000000002,1.4119089999999996,0.012282721,0.019949846328427345,0.0001064201524927337
20251017143-456,20251017144-208,260.14826401017456,57.935441984829964,18.840961999999998,18.186875,0.654086999999997,0.055177882,0.07018066168365007,8.63810491907429e-05
20251017143-456,20251017144-208,260.1312129557956,57.91971336842991,17.965486,17.484545,0.48094099999999784,0.035180163,0.043109001325806404,2.6989935485717525e-05
20251017143-456,20251017144-208,260.1590952334134,57.94847876597589,19.145809999999997,18.5183095,0.6275004999999965,0.08357313,0.10473979334246274,0.00020458337566084595
20251017143-456,20251017144-208,260.13633345480895,57.91535028896007,15.559272,14.938861000000001,0.6204109999999989,0.0085837515,0.01168804751433858,1.890543172171008e-05
20251017143-456,20251017144-208,260.0728918756054,57.835000529143,19.582030699999997,18.023874,1.5581566999999978,0.049456615,0.07798737466331446,5.3962407562531354e-05
20251017143-456,20251017144-208,260.1200972702318,57.89248189287035,18.8459716,18.0141415,0.8318300999999977,0.0422091,0.05640707957528226,6.03386558895787e-05
20251017143-456,20251017144-208,260.1436629879777,57.909061254029055,17.755794,17.358805000000004,0.3969889999999978,0.03118931,0.037618712216883836,2.682442113771259e-05
20251017143-456,20251017144-208,260.077448570442,57.825811308757466,19.183829799999998,17.6273236,1.5565061999999976,0.050932273,0.07949358672535889,4.4302944546733956e-05
20251017143-456,20251017144-208,260.16803943447155,57.93827854327703,18.758711299999998,17.926389,0.8323222999999977,0.046648048,0.06256576844871516,3.940139515860455e-05
20251017143-456,20251017144-208,260.142340264595,57.90365005025326,16.233755,15.693621000000002,0.5401339999999966,0.0099624405,0.012644717567622032,3.596679769479788e-05
20251017143-456,20251017144-208,260.11233164843634,57.86405647749597,18.173429,17.6587643,0.5146646999999973,0.045742463,0.05436308575893124,0.0001161076119142681
20251017143-456,20251017144-208,260.1293921985423,57.884136568185795,18.5088825,17.593902,0.9149804999999986,0.031220574,0.04223915617774356,0.0001265242656762179
20251017143-456,20251017144-208,260.1553406181949,57.91610085893899,17.480592,17.101373000000002,0.3792189999999991,0.023221929,0.027971693444663125,2.479728646257516e-05
20251017143-456,20251017144-208,260.14940060715594,57.9089916714662,19.0853576,18.324826,0.7605315999999966,0.061678957,0.07925425631357504,0.00011381775580555878
20251017143-456,20251017144-208,260.14721532432907,57.901998224705984,19.350093,18.4693446,0.8807484000000017,0.055918563,0.07348133898389012,5.988101859045024e-05
20251017143-456,20251017144-208,260.08801520505017,57.824229713614365,18.2343745,16.785335000000003,1.4490394999999978,0.025332905,0.037905783561258156,7.616165117877944e-05
20251017143-456,20251017144-208,260.1424834353303,57.892146790321156,17.9345765,16.617761,1.316815499999997,0.020867769,0.03164947353382742,3.454247037145488e-05
20251017143-456,20251017144-208,260.0690954435953,57.78892077618934,17.4947085,15.859638000000002,1.6350704999999994,0.017309038,0.029113359979492714,8.498805878862582e-05
20251017143-456,20251017144-208,260.12093506768457,57.84751106137182,15.402069,14.811805000000001,0.5902639999999977,0.008272967,0.011347646441169774,6.428356942831627e-05
20251017143-456,20251017144-208,260.0744987486022,57.78647937704102,17.826473999999997,16.074088000000003,1.7523859999999942,0.01811274,0.030829725244921724,9.71655488458816e-05
20251017143-456,20251017144-208,260.136878625252,57.862161855911154,17.534618000000002,15.918673000000002,1.615945,0.012970308,0.020761998691409482,1.133572440258581e-05
